2004,48:26.1,Defense,MDA,Competition with single offer,One Offer,467,278462731.6
2014,48:26.1,Defense,DLA,Limited Competition with multiple offers,10-24 Offers,26048,1263155437
2008,48:26.1,Defense,Other DoD,Limited Competition with multiple offers,5-9 Offers,2796,1694497863
2014,48:26.1,Defense,Other DoD,Full Competition (Multiple Offers),100+ Offers,155,31866272.34
2007,48:26.1,Defense,MDA,Limited Competition with multiple offers,Two Offers,60,22873352
1999,48:26.1,Defense,Army,No Competition (Only One Source Exception),No competition,5728,8200069464
2010,48:26.1,Defense,Army,Limited Competition with multiple offers,100+ Offers,957,107549450.7
2012,48:26.1,Defense,Navy,Limited Competition with multiple offers,5-9 Offers,17016,3253667151
2005,48:26.1,Defense,DLA,No Competition (Follow on to competed action),No competition,6,3253921
2009,48:26.1,Defense,Other DoD,Limited Competition with multiple offers,Two Offers,3214,1250124072
2005,48:26.1,Defense,Navy,Full Competition (Multiple Offers),25-99 Offers,469,97453773.58
1999,48:26.1,Defense,Other DoD,Unlabeled: Competition; Zero Offers,Unlabeled: Competition; Zero Offers,2230,410552796
1991,48:26.1,Defense,Air Force,No Competition (Unlabeled Exception),No competition,NULL,6268705000
2013,48:26.1,Defense,Army,Full Competition (Multiple Offers),5-9 Offers,13091,7603727219
2002,48:26.1,Defense,Air Force,No Competition (Only One Source Exception),No competition,6717,14664318278
2004,48:26.1,Defense,MDA,Competition with single offer (Overrode blank Fair Opportunity),One Offer,2,450303.03
2002,48:26.1,Defense,Other DoD,No Competition (Other Exception),No competition,741,767462087
2014,48:26.1,Defense,MilitaryHealth,Limited Competition with multiple offers (Overrode blank Fair Opportunity),5-9 Offers,10,8467152.654
2014,48:26.1,Defense,Army,Limited Competition with multiple offers,3-4 Offers,42547,7482706327
2009,48:26.1,Defense,Army,No Competition (Unlabeled Exception; Overrode blank Fair Opportunity),No competition; Overrode blank Fair Opportunity),11,-73524.44
2006,48:26.1,Defense,Other DoD,No Competition (Only One Source Exception; Overrode blank Fair Opportunity),No competition; Overrode blank Fair Opportunity),175,23323329.84
1998,48:26.1,Defense,Army,Unlabeled: Competition; Zero Offers,Unlabeled: Competition; Zero Offers,6683,784261014
2010,48:26.1,Defense,Other DoD,Limited Competition with multiple offers (Overrode blank Fair Opportunity),3-4 Offers,16,-238074.64
2011,48:26.1,Defense,DLA,Full Competition (Multiple Offers),5-9 Offers,163635,6696419535
2004,48:26.1,Defense,Other DoD,Limited Competition with multiple offers (Overrode blank Fair Opportunity),5-9 Offers,174,40505508.84
2001,48:26.1,Defense,DLA,Limited Competition with multiple offers,10-24 Offers,100,28946896
2014,48:26.1,Defense,Other DoD,Full Competition (Multiple Offers),25-99 Offers,437,233801677.7
2011,48:26.1,Defense,Air Force,Limited Competition with multiple offers (Overrode blank Fair Opportunity),3-4 Offers,1,-75.42
1988,48:26.1,Defense,Army,Limited Competition with multiple offers,Two Offers,NULL,-74000
2000,48:26.1,Defense,Army,Full Competition (Multiple Offers),100+ Offers,80,47814415
2004,48:26.1,Defense,MDA,Full Competition (Multiple Offers),3-4 Offers,91,2544205581
2010,48:26.1,Defense,DLA,No Competition (Unlabeled Exception),No competition,17,459199.19
2008,48:26.1,Defense,Army,Limited Competition with multiple offers (Overrode blank Fair Opportunity),25-99 Offers,21,6213119.08
2006,48:26.1,Defense,MDA,Limited Competition with multiple offers,5-9 Offers,3,235441
2014,48:26.1,Defense,Other DoD,Unlabeled: Competition; Zero Offers,Unlabeled: Competition; Zero Offers,62,-2591990.793
2008,48:26.1,Defense,Air Force,Limited Competition with multiple offers,3-4 Offers,20106,2920696201
1998,48:26.1,Defense,Air Force,Competition with single offer,One Offer,4559,1609638673
2007,48:26.1,Defense,Navy,Unlabeled: Blank Extent Competed,Unlabeled: Blank Extent Competed,71,1063558.27
1995,48:26.1,Defense,Navy,Limited Competition with multiple offers,10-24 Offers,1,2261608
2002,48:26.1,Defense,Air Force,Full Competition (Multiple Offers),10-24 Offers,1345,200939082
1994,48:26.1,Defense,Other DoD,Limited Competition with multiple offers,Two Offers,9190,2763117188
1999,48:26.1,Defense,Army,Limited Competition with multiple offers,10-24 Offers,3893,1226071070
2005,48:26.1,Defense,Army,Limited Competition with multiple offers,25-99 Offers,1983,662980465
2001,48:26.1,Defense,Navy,Limited Competition with multiple offers (Overrode blank Fair Opportunity),Two Offers,2827,467070228
1999,48:26.1,Defense,Other DoD,No Competition (Unlabeled Exception),No competition,640,68089589
1994,48:26.1,Defense,Army,Unlabeled: No competition; multiple offers,Unlabeled: No competition; multiple offers,109,38266552
2007,48:26.1,Defense,Navy,Unlabeled: No competition; multiple offers; Overrode blank Fair Opportunity),Unlabeled: No competition; multiple offers; Overrode blank Fair Opportunity),95,4016848.52
2002,48:26.1,Defense,MDA,Competition with single offer,One Offer,41,14702761.65
1997,48:26.1,Defense,Navy,Limited Competition with multiple offers,10-24 Offers,2422,1061724280
2014,48:26.1,Defense,MDA,Limited Competition with multiple offers (Overrode blank Fair Opportunity),10-24 Offers,1,0
2013,48:26.1,Defense,MDA,Full Competition (Multiple Offers),5-9 Offers,100,38952237.77
NULL,48:26.1,Defense,NULL,Unlabeled: Blank Extent Competed,Unlabeled: Blank Extent Competed,NULL,NULL
2010,48:26.1,Defense,Navy,Full Competition (Multiple Offers),Two Offers,20022,5458725102
2009,48:26.1,Defense,Other DoD,No Competition (Follow on to competed action),No competition,1218,590017669.7
2013,48:26.1,Defense,DLA,Full Competition (Multiple Offers),5-9 Offers,116690,3495631073
2014,48:26.1,Defense,Navy,No Competition (Only One Source Exception),No competition,55953,41615710699
2001,48:26.1,Defense,Other DoD,No Competition (Only One Source Exception),No competition,1305,636312098
2003,48:26.1,Defense,Air Force,Limited Competition with multiple offers (Overrode blank Fair Opportunity),5-9 Offers,350,133807178
2011,48:26.1,Defense,MDA,Unlabeled: No competition; multiple offers,Unlabeled: No competition; multiple offers,2,485000
2005,48:26.1,Defense,Army,Limited Competition with multiple offers (Overrode blank Fair Opportunity),5-9 Offers,1075,351852703.2
1998,48:26.1,Defense,Navy,Limited Competition with multiple offers,25-99 Offers,397,54254790
1997,48:26.1,Defense,Other DoD,Unlabeled: Competition; Zero Offers,Unlabeled: Competition; Zero Offers,1185,163908727
2000,48:26.1,Defense,Navy,Competition with single offer (Overrode blank Fair Opportunity),One Offer,570,148339940
2013,48:26.1,Defense,Navy,Limited Competition with multiple offers (Overrode blank Fair Opportunity),5-9 Offers,208,95360302.55
2012,48:26.1,Defense,Army,Limited Competition with multiple offers,3-4 Offers,50625,11934731399
2012,48:26.1,Defense,Other DoD,Limited Competition with multiple offers (Overrode blank Fair Opportunity),Two Offers,18,-596706.84
1995,48:26.1,Defense,MilitaryHealth,No Competition (Other Exception),No competition,9,5424116
2007,48:26.1,Defense,Other DoD,Limited Competition with multiple offers,100+ Offers,25,2597303
1999,48:26.1,Defense,DLA,Limited Competition with multiple offers,10-24 Offers,1706,1202686696
2013,48:26.1,Defense,Other DoD,Unlabeled: No competition; multiple offers; Overrode blank Fair Opportunity),Unlabeled: No competition; multiple offers; Overrode blank Fair Opportunity),3,79611.06
1996,48:26.1,Defense,DLA,Unlabeled: No competition; multiple offers,Unlabeled: No competition; multiple offers,108,3842052
2004,48:26.1,Defense,Other DoD,No Competition (Only One Source Exception; Overrode blank Fair Opportunity),No competition; Overrode blank Fair Opportunity),367,14968203
2006,48:26.1,Defense,Other DoD,Competition with single offer,One Offer,6651,2026093639
2004,48:26.1,Defense,MDA,Limited Competition with multiple offers,5-9 Offers,3,1899554
2008,48:26.1,Defense,DLA,Full Competition (Multiple Offers),10-24 Offers,21870,10125161056
2010,48:26.1,Defense,MDA,Full Competition (Multiple Offers),25-99 Offers,28,2327352
2004,48:26.1,Defense,DLA,Competition with single offer,One Offer,4846,964930331.5
2008,48:26.1,Defense,DLA,Limited Competition with multiple offers (Overrode blank Fair Opportunity),Two Offers,329,14100511.97
2007,48:26.1,Defense,MDA,No Competition (Unlabeled Exception; Overrode blank Fair Opportunity),No competition; Overrode blank Fair Opportunity),2,-15142.35
2014,48:26.1,Defense,Other DoD,Limited Competition with multiple offers,3-4 Offers,57524,1757587572
2014,48:26.1,Defense,MDA,Full Competition (Multiple Offers),Two Offers,137,777257428.2
2004,48:26.1,Defense,Army,No Competition (Only One Source Exception; Overrode blank Fair Opportunity),No competition; Overrode blank Fair Opportunity),91,7909116
2001,48:26.1,Defense,Navy,Limited Competition with multiple offers,Two Offers,5767,1758739761
2012,48:26.1,Defense,MDA,Full Competition (Multiple Offers),Two Offers,103,372202250.5
2013,48:26.1,Defense,Navy,Limited Competition with multiple offers,25-99 Offers,1096,240398922
2002,48:26.1,Defense,Army,Limited Competition with multiple offers (Overrode blank Fair Opportunity),10-24 Offers,713,122553738
1989,48:26.1,Defense,Other DoD,Unlabeled: Competition; Unlabeled Offers,NULL,NULL,1431000
1999,48:26.1,Defense,MDA,No Competition (Only One Source Exception),No competition,73,62163904
2005,48:26.1,Defense,DLA,No Competition (Unlabeled Exception; Overrode blank Fair Opportunity),No competition; Overrode blank Fair Opportunity),282,5880611
2013,48:26.1,Defense,Army,Unlabeled: No competition; multiple offers,Unlabeled: No competition; multiple offers,2994,805117254.9
2005,48:26.1,Defense,Air Force,No Competition (Follow on to competed action),No competition,185,105119328.2
2010,48:26.1,Defense,MDA,Limited Competition with multiple offers,3-4 Offers,213,39892444.25
2011,48:26.1,Defense,DLA,Unlabeled: No competition; multiple offers,Unlabeled: No competition; multiple offers,5876,232003835
2012,48:26.1,Defense,Army,No Competition (Unlabeled Exception),No competition,621,392421473.8
2012,48:26.1,Defense,Other DoD,Unlabeled: Competition; Zero Offers,Unlabeled: Competition; Zero Offers,164,9767609.68
2005,48:26.1,Defense,Navy,No Competition (Unlabeled Exception),No competition,64369,1641249442
1993,48:26.1,Defense,Air Force,No Competition (Unlabeled Exception),No competition,NULL,7019488290
2005,48:26.1,Defense,Other DoD,No Competition (Only One Source Exception),No competition,3883,948823635
2000,48:26.1,Defense,DLA,Limited Competition with multiple offers (Overrode blank Fair Opportunity),10-24 Offers,95,1011615143
2007,48:26.1,Defense,MDA,Limited Competition with multiple offers,100+ Offers,123,37368357
1998,48:26.1,Defense,DLA,No Competition (Other Exception),No competition,919,296771196
2004,48:26.1,Defense,Other DoD,No Competition (Other Exception),No competition,1298,902620584.9
2014,48:26.1,Defense,Other DoD,Limited Competition with multiple offers (Overrode blank Fair Opportunity),10-24 Offers,64,10113811.55
2010,48:26.1,Defense,Other DoD,Full Competition (Multiple Offers),10-24 Offers,1433,582244413.7
1997,48:26.1,Defense,Army,Limited Competition with multiple offers,3-4 Offers,6745,3183656920
2014,48:26.1,Defense,MilitaryHealth,Competition with single offer,One Offer,89,27429103.91
2006,48:26.1,Defense,Army,Limited Competition with multiple offers (Overrode blank Fair Opportunity),100+ Offers,8,1426109
2008,48:26.1,Defense,Army,Full Competition (Multiple Offers),10-24 Offers,10056,2834781350
1997,48:26.1,Defense,Army,No Competition (Unlabeled Exception),No competition,3854,579985478
2014,48:26.1,Defense,Other DoD,Full Competition (Multiple Offers),Two Offers,4101,954698468
2009,48:26.1,Defense,MilitaryHealth,Full Competition (Multiple Offers),Two Offers,379,6690092412
2004,48:26.1,Defense,DLA,Limited Competition with multiple offers,5-9 Offers,2566,684742015
2002,48:26.1,Defense,Other DoD,Limited Competition with multiple offers (Overrode blank Fair Opportunity),5-9 Offers,527,61742804
2000,48:26.1,Defense,Air Force,Full Competition (Multiple Offers),3-4 Offers,4910,2078633503
2008,48:26.1,Defense,Navy,Limited Competition with multiple offers (Overrode blank Fair Opportunity),10-24 Offers,58,8472548.31
2004,48:26.1,Defense,Air Force,Limited Competition with multiple offers (Overrode blank Fair Opportunity),Two Offers,487,235958442
2005,48:26.1,Defense,MDA,Limited Competition with multiple offers,25-99 Offers,4,2636913
2013,48:26.1,Defense,Other DoD,Unlabeled: No competition; multiple offers,Unlabeled: No competition; multiple offers,330,81709709.71
2007,48:26.1,Defense,Other DoD,No Competition (Follow on to competed action),No competition,885,553327279.9
2001,48:26.1,Defense,Air Force,Limited Competition with multiple offers (Overrode blank Fair Opportunity),5-9 Offers,1259,493043866
2004,48:26.1,Defense,DLA,Unlabeled: Competition; Unlabeled Offers,NULL,NULL,0
2012,48:26.1,Defense,MDA,Limited Competition with multiple offers,3-4 Offers,779,316901491.8
2004,48:26.1,Defense,Other DoD,Competition with single offer,One Offer,2985,1140918901
2006,48:26.1,Defense,DLA,Limited Competition with multiple offers (Overrode blank Fair Opportunity),Two Offers,8833,565986293.4
2004,48:26.1,Defense,Air Force,Competition with single offer (Overrode blank Fair Opportunity),One Offer,556,191762476.2
2003,48:26.1,Defense,Air Force,No Competition (Follow on to competed action),No competition,183,103075969.8
2005,48:26.1,Defense,Air Force,Unlabeled: No competition; multiple offers; Overrode blank Fair Opportunity),Unlabeled: No competition; multiple offers; Overrode blank Fair Opportunity),69,2147107
1995,48:26.1,Defense,MilitaryHealth,Competition with single offer,One Offer,17,354267353
2000,48:26.1,Defense,Air Force,No Competition (Only One Source Exception),No competition,1897,6821006717
2006,48:26.1,Defense,DLA,Full Competition (Multiple Offers),10-24 Offers,11959,8722703341
1991,48:26.1,Defense,Other DoD,Unlabeled: Competition; Unlabeled Offers,NULL,NULL,8007000
2014,48:26.1,Defense,Navy,Full Competition (Multiple Offers),10-24 Offers,2200,791614383.2
2010,48:26.1,Defense,Air Force,Full Competition (Multiple Offers),Two Offers,11388,7655459355
2002,48:26.1,Defense,MDA,Limited Competition with multiple offers,5-9 Offers,12,5764900
2007,48:26.1,Defense,Army,Limited Competition with multiple offers,Two Offers,26991,4941190329
2007,48:26.1,Defense,DLA,No Competition (Follow on to competed action),No competition,25,4019618.51
2003,48:26.1,Defense,Navy,Limited Competition with multiple offers,Two Offers,7950,5227021619
2003,48:26.1,Defense,Navy,No Competition (Unlabeled Exception),No competition,13988,1271395907
2007,48:26.1,Defense,Other DoD,Limited Competition with multiple offers,25-99 Offers,312,26955710.49
2009,48:26.1,Defense,DLA,Unlabeled: No competition; multiple offers,Unlabeled: No competition; multiple offers,1761,17317595.94
2000,48:26.1,Defense,DLA,Unlabeled: Competition; Zero Offers,Unlabeled: Competition; Zero Offers,1275,339283259
1990,48:26.1,Defense,Army,Limited Competition with multiple offers,Two Offers,NULL,7838202000
2005,48:26.1,Defense,Army,No Competition (Follow on to competed action),No competition,497,181706530
2002,48:26.1,Defense,Army,No Competition (Other Exception),No competition,9639,3963371848
1997,48:26.1,Defense,DLA,Limited Competition with multiple offers,3-4 Offers,5439,999592715
2007,48:26.1,Defense,Air Force,Unlabeled: No competition; multiple offers,Unlabeled: No competition; multiple offers,843,95805634.62
2005,48:26.1,Defense,MilitaryHealth,No Competition (Unlabeled Exception),No competition,9,139665
2012,48:26.1,Defense,MilitaryHealth,Competition with single offer,One Offer,584,17105074.28
2010,48:26.1,Defense,Air Force,Unlabeled: Blank Extent Competed,Unlabeled: Blank Extent Competed,6,2989715.9
1997,48:26.1,Defense,Navy,No Competition (Only One Source Exception),No competition,9165,13639724166
